id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
5392335,2017-03-18,research,35.967567,-78.968373,Cercis canadensis,eastern redbud
5402690,2017-03-19,research,35.84757,-80.19521,Cercis canadensis,eastern redbud
5436486,2017-03-23,research,35.732995,-79.0178,Cercis canadensis,eastern redbud
5454700,2017-03-25,research,35.8122102775,-78.7145733833,Cercis canadensis,eastern redbud
5478748,2017-03-27,research,35.9247175092,-78.757389905,Cercis canadensis,eastern redbud
5484397,2017-03-27,research,35.7755994973,-78.85334149,Cercis canadensis,eastern redbud
5489019,2017-03-28,research,36.0240512342,-78.8967333455,Cercis canadensis,eastern redbud
5508264,2017-03-28,research,36.0198243661,-78.8964191918,Cercis canadensis,eastern redbud
5541859,2017-04-02,research,35.7618094954,-78.6506482313,Cercis canadensis,eastern redbud
5600220,2017-04-07,research,36.0163227,-78.9617462,Cercis canadensis,eastern redbud
5604586,2017-04-07,research,35.96922666,-78.96407426,Cercis canadensis,eastern redbud
5615058,2017-04-08,research,35.6226366667,-78.9376,Cercis canadensis,eastern redbud
5687208,2017-04-14,research,35.7823732635,-78.6396338885,Cercis canadensis,eastern redbud
5688857,2017-04-14,research,35.78143769,-78.67206122,Cercis canadensis,eastern redbud
5694457,2017-04-14,research,35.7970814081,-78.4843958449,Cercis canadensis,eastern redbud
5700864,2017-04-14,research,35.87019369,-78.85621111,Cercis canadensis,eastern redbud
5716239,2017-04-12,research,35.34357,-81.0576778333,Cercis canadensis,eastern redbud
5765980,2017-04-16,research,35.8870774834,-78.4156400152,Cercis canadensis,eastern redbud
5766978,2017-04-16,research,35.9691505432,-78.9639587402,Cercis canadensis,eastern redbud
5772090,2017-04-16,research,35.92865584,-78.96637637,Cercis canadensis,eastern redbud
5785765,2017-04-14,research,35.684809168,-78.7884199855,Cercis canadensis,eastern redbud
5793159,2017-04-17,research,35.05520689,-78.85830575,Cercis canadensis,eastern redbud
5796098,2017-04-11,research,35.4962689722,-82.6101068056,Cercis canadensis,eastern redbud
5801323,2017-04-17,research,35.6800522,-78.6253179,Cercis canadensis,eastern redbud
5803819,2017-04-17,research,35.7650783,-78.6817104,Cercis canadensis,eastern redbud
5807502,2017-04-17,research,35.8881177,-78.6235505,Cercis canadensis,eastern redbud
5829394,2017-04-18,research,36.0194568197,-78.7737044413,Cercis canadensis,eastern redbud
5840047,2017-04-18,research,35.8948523,-78.5790375,Cercis canadensis,eastern redbud
5864285,2017-04-14,research,35.7819427583,-78.6390566735,Cercis canadensis,eastern redbud
5872384,2017-04-18,research,35.774879,-78.732517,Cercis canadensis,eastern redbud
5872575,2017-04-18,research,35.795045,-78.7007216667,Cercis canadensis,eastern redbud
5882613,2017-04-15,research,35.8109553356,-78.716332823,Cercis canadensis,eastern redbud
5915232,2017-04-17,research,35.968945,-78.6432333333,Cercis canadensis,eastern redbud
5916417,2017-04-17,research,35.8515524863,-78.7150777429,Cercis canadensis,eastern redbud
5920481,2017-04-23,research,36.1891888501,-78.9809891582,Cercis canadensis,eastern redbud
5940310,2017-04-24,research,35.93917107,-78.58590403,Cercis canadensis,eastern redbud
5975550,2017-04-26,research,35.9672966003,-78.9682312012,Cercis canadensis,eastern redbud
6025598,2017-04-30,research,36.0103646759,-78.9027092234,Cercis canadensis,eastern redbud
6061156,2017-05-01,research,35.9692726135,-78.9639129639,Cercis canadensis,eastern redbud
6126800,2017-05-07,research,35.9906916667,-78.913895,Cercis canadensis,eastern redbud
6165033,2017-05-10,research,35.9772595112,-79.0147010051,Cercis canadensis,eastern redbud
6177995,2017-05-10,research,35.8308966667,-78.697525,Cercis canadensis,eastern redbud
6257645,2017-05-17,research,35.9105529785,-78.9097976685,Cercis canadensis,eastern redbud
6301222,2017-05-21,research,35.8416779141,-78.9326456682,Cercis canadensis,eastern redbud
6426077,2017-05-29,research,36.4096477814,-79.1557651666,Cercis canadensis canadensis,eastern redbud
6426402,2017-05-29,research,36.2479203428,-79.413160421,Cercis canadensis canadensis,eastern redbud
6426502,2017-05-29,research,36.3071146002,-79.393258514,Cercis canadensis canadensis,eastern redbud
6456031,2017-06-01,research,35.9078514317,-79.0516663031,Cercis canadensis,eastern redbud
6457598,2017-06-01,research,35.9243878909,-79.0523344931,Cercis canadensis,eastern redbud
6458986,2017-06-01,research,35.8217263977,-79.1517211965,Cercis canadensis,eastern redbud
6467293,2017-06-02,research,35.923355,-79.051195,Cercis canadensis,eastern redbud
6701515,2017-06-17,research,35.9751887778,-78.9645200833,Cercis canadensis,eastern redbud
6706263,2017-06-18,research,35.93195,-79.0345916667,Cercis canadensis,eastern redbud
6709396,2017-06-18,research,35.91743,-79.0543583333,Cercis canadensis,eastern redbud
6709527,2017-06-14,research,35.8903808,-78.7503386,Cercis canadensis,eastern redbud
7019699,2017-07-11,research,35.9983600833,-78.9156632778,Cercis canadensis,eastern redbud
7108773,2017-07-18,research,35.9298448775,-78.9499415898,Cercis canadensis,eastern redbud
7140408,2017-07-16,research,35.8936827831,-82.8224462271,Cercis canadensis,eastern redbud
7192323,2017-07-24,research,35.7208866667,-79.1770716667,Cercis canadensis,eastern redbud
7228511,2017-07-26,research,35.9983634949,-78.9156417847,Cercis canadensis,eastern redbud
7277729,2017-07-30,research,35.37595182,-83.23262017,Cercis canadensis,eastern redbud
7305391,2017-08-01,research,35.8246875834,-82.5522363839,Cercis canadensis,eastern redbud
7305522,2017-08-01,research,35.7537193504,-81.3134314959,Cercis canadensis,eastern redbud
7326032,2017-08-02,research,34.2529879142,-77.9501561239,Cercis canadensis,eastern redbud
7392570,2017-08-07,research,35.8802740846,-79.0424105242,Cercis canadensis,eastern redbud
7416186,2017-06-06,research,35.5974998474,-82.5500030518,Cercis canadensis,eastern redbud
7510465,2017-08-15,research,35.7853563829,-78.6792685558,Cercis canadensis,eastern redbud
7588906,2017-08-21,research,35.732503551,-78.7708450389,Cercis canadensis,eastern redbud
7682294,2017-08-27,research,36.1352514709,-78.7119620853,Cercis canadensis,eastern redbud
