id,observed_on,latitude,longitude,scientific_name,common_name
174745990,2023,35.82016333,-81.531425,Pyrus calleryana,Callery pear
176055328,2023,35.94256397,-78.978863,Pyrus calleryana,Callery pear
176455000,2023,34.22717165,-77.94636114,Pyrus calleryana,Callery pear
176837905,2023,35.72504775,-79.18958816,Pyrus calleryana,Callery pear
177555399,2023,35.78689957,-78.78470612,Pyrus calleryana,Callery pear
177588509,2023,35.07136667,-83.55699167,Pyrus calleryana,Callery pear
177897625,2023,36.51611333,-77.91833833,Pyrus calleryana,Callery pear
178081291,2023,35.30568966,-77.94572466,Pyrus calleryana,Callery pear
178594612,2023,35.947786,-81.197485,Pyrus calleryana,Callery pear
178676111,2023,35.11459787,-78.99786878,Pyrus calleryana,Callery pear
180278749,2023,35.95711389,-78.92591389,Pyrus calleryana,Callery pear
180664274,2023,35.89668802,-80.08381955,Pyrus calleryana,Callery pear
181049415,2023,36.45215694,-81.45598697,Pyrus calleryana,Callery pear
181049450,2023,36.45218091,-81.45594053,Pyrus calleryana,Callery pear
181165977,2023,36.14593584,-80.06593724,Pyrus calleryana,Callery pear
181425372,2023,36.0248787,-79.0198515,Pyrus calleryana,Callery pear
181469856,2023,35.23623657,-81.1483078,Pyrus calleryana,Callery pear
181602303,2023,35.2537018,-82.7072269,Pyrus calleryana,Callery pear
181689058,2023,35.87270669,-78.93384448,Pyrus calleryana,Callery pear
182098356,2023,35.31454886,-83.17942729,Pyrus calleryana,Callery pear
182808020,2023,35.20794678,-80.84783936,Pyrus calleryana,Callery pear
182869646,2023,35.86909164,-79.08247186,Pyrus calleryana,Callery pear
183462761,2023,35.92968307,-79.0508812,Pyrus calleryana,Callery pear
184267735,2023,35.70911141,-79.20030392,Pyrus calleryana,Callery pear
184302124,2023,35.3945484,-80.5676709,Pyrus calleryana,Callery pear
184762554,2023,35.76675644,-78.69406781,Pyrus calleryana,Callery pear
184864567,2023,36.2130931,-81.6821113,Pyrus calleryana,Callery pear
184864608,2023,36.21354167,-81.681595,Pyrus calleryana,Callery pear
184872455,2023,36.20710657,-81.65321713,Pyrus calleryana,Callery pear
184925426,2023,36.07244031,-79.81239791,Pyrus calleryana,Callery pear
185022300,2023,36.21342915,-81.68159268,Pyrus calleryana,Callery pear
185063615,2023,35.73319,-78.38573142,Pyrus calleryana,Callery pear
185090704,2023,36.16933611,-78.73458889,Pyrus calleryana,Callery pear
185157318,2023,34.22892204,-77.86710287,Pyrus calleryana,Callery pear
185168577,2023,35.78193283,-78.67108917,Pyrus calleryana,Callery pear
185270653,2023,36.07246036,-79.81244686,Pyrus calleryana,Callery pear
185402719,2023,34.22782419,-77.87113559,Pyrus calleryana,Callery pear
185448150,2023,35.88900375,-78.62488556,Pyrus calleryana,Callery pear
185458761,2023,36.07279444,-79.81219444,Pyrus calleryana,Callery pear
185502354,2023,34.2265275,-77.8629129,Pyrus calleryana,Callery pear
185561981,2023,35.57052551,-82.59882675,Pyrus calleryana,Callery pear
185830689,2023,36.206955,-81.65336667,Pyrus calleryana,Callery pear
185984915,2023,35.766505,-78.74688667,Pyrus calleryana,Callery pear
186041990,2023,36.10763931,-80.30669403,Pyrus calleryana,Callery pear
186173520,2023,35.5950581,-82.5514869,Pyrus calleryana,Callery pear
186304341,2023,35.54127276,-82.6313022,Pyrus calleryana,Callery pear
186409484,2023,35.10643043,-80.69435335,Pyrus calleryana,Callery pear
186433645,2023,35.81088833,-78.71610333,Pyrus calleryana,Callery pear
186740399,2023,36.08954282,-79.36592943,Pyrus calleryana,Callery pear
186746550,2023,35.34599667,-80.644705,Pyrus calleryana,Callery pear
187409319,2023,33.92190745,-78.5781167,Pyrus calleryana,Callery pear
187509334,2023,35.902195,-79.01264167,Pyrus calleryana,Callery pear
187557622,2023,35.74836667,-78.73715333,Pyrus calleryana,Callery pear
187691110,2023,35.7930107,-78.5389329,Pyrus calleryana,Callery pear
188076688,2023,35.49404708,-81.23751827,Pyrus calleryana,Callery pear
188173585,2023,35.99306606,-78.59417514,Pyrus calleryana,Callery pear
188190892,2023,36.0790589,-79.95703362,Pyrus calleryana,Callery pear
188193392,2023,35.7667126,-78.6769285,Pyrus calleryana,Callery pear
188263034,2023,35.90371881,-79.08175082,Pyrus calleryana,Callery pear
188312862,2023,35.61552647,-77.36769934,Pyrus calleryana,Callery pear
188317128,2023,35.89538038,-79.01496412,Pyrus calleryana,Callery pear
188789681,2023,36.07829921,-80.24680101,Pyrus calleryana,Callery pear
188974043,2023,35.884313,-78.5367249,Pyrus calleryana,Callery pear
188974044,2023,35.884313,-78.5367249,Pyrus calleryana,Callery pear
189239623,2023,35.75727207,-81.74887657,Pyrus calleryana,Callery pear
189469568,2023,35.06489685,-80.74090317,Pyrus calleryana,Callery pear
189508512,2023,35.76578931,-78.67778946,Pyrus calleryana,Callery pear
189509370,2023,35.765319,-78.67777297,Pyrus calleryana,Callery pear
189509413,2023,35.76604745,-78.67621444,Pyrus calleryana,Callery pear
189509839,2023,35.76507293,-78.67527885,Pyrus calleryana,Callery pear
189511341,2023,35.76312124,-78.67507219,Pyrus calleryana,Callery pear
189512244,2023,35.76425964,-78.67503067,Pyrus calleryana,Callery pear
189527059,2023,35.37176026,-78.30293778,Pyrus calleryana,Callery pear
189974885,2023,35.5889414,-79.69277744,Pyrus calleryana,Callery pear
190306716,2023,35.91291015,-79.05351572,Pyrus calleryana,Callery pear
190572626,2023,35.691545,-78.79811167,Pyrus calleryana,Callery pear
190590192,2023,35.18112385,-80.64612159,Pyrus calleryana,Callery pear
190813905,2023,35.8280653,-78.6884296,Pyrus calleryana,Callery pear
190900537,2023,34.921845,-79.9002,Pyrus calleryana,Callery pear
191026761,2023,35.30971936,-81.1890862,Pyrus calleryana,Callery pear
191206752,2023,35.7990266,-79.01740375,Pyrus calleryana,Callery pear
191213659,2023,35.25853333,-78.96502833,Pyrus calleryana,Callery pear
191274560,2023,35.2339491,-81.3669738,Pyrus calleryana,Callery pear
191275847,2023,36.20694486,-81.65333058,Pyrus calleryana,Callery pear
191311056,2023,36.13998333,-81.97058,Pyrus calleryana,Callery pear
191500346,2023,35.34701167,-80.640625,Pyrus calleryana,Callery pear
191521298,2023,36.23196544,-81.75981637,Pyrus calleryana,Callery pear
191871797,2023,35.15689717,-80.86296167,Pyrus calleryana,Callery pear
191975046,2023,36.01157296,-78.84521021,Pyrus calleryana,Callery pear
192041746,2023,36.1959739,-80.16364199,Pyrus calleryana,Callery pear
192091554,2023,36.17148902,-79.18907323,Pyrus calleryana,Callery pear
192204294,2023,35.83806912,-78.53407228,Pyrus calleryana,Callery pear
192231439,2023,36.16200283,-81.50399667,Pyrus calleryana,Callery pear
192249236,2023,35.73526106,-78.53002265,Pyrus calleryana,Callery pear
192279864,2023,36.54995333,-80.709145,Pyrus calleryana,Callery pear
192369568,2023,35.55805333,-77.06393333,Pyrus calleryana,Callery pear
192410797,2023,35.56847833,-80.54543333,Pyrus calleryana,Callery pear
192470034,2023,35.57798026,-78.62051334,Pyrus calleryana,Callery pear
193053182,2023,33.92183019,-78.57820577,Pyrus calleryana,Callery pear
193059105,2023,35.23388611,-81.36699722,Pyrus calleryana,Callery pear
193188750,2023,34.72036667,-76.66507,Pyrus calleryana,Callery pear
193195857,2023,35.370957,-78.306482,Pyrus calleryana,Callery pear
193414558,2023,35.89173667,-82.827705,Pyrus calleryana,Callery pear
193611713,2023,35.45708056,-78.79414167,Pyrus calleryana,Callery pear
193629280,2023,35.72934464,-78.44731851,Pyrus calleryana,Callery pear
193629595,2023,35.72929371,-78.44805207,Pyrus calleryana,Callery pear
193714075,2023,34.65672638,-77.35055229,Pyrus calleryana,Callery pear
193714298,2023,34.65658212,-77.35068798,Pyrus calleryana,Callery pear
193714320,2023,34.65801459,-77.34936906,Pyrus calleryana,Callery pear
194478430,2023,36.07239415,-75.71901497,Pyrus calleryana,Callery pear
194709623,2023,35.7180168,-82.5711514,Pyrus calleryana,Callery pear
194826161,2023,35.79091667,-78.68845333,Pyrus calleryana,Callery pear
195579856,2024,35.89324722,-79.05919444,Pyrus calleryana,Callery pear
195581479,2024,35.89324722,-79.05919444,Pyrus calleryana,Callery pear
195785542,2024,35.50111,-80.716879,Pyrus calleryana calleryana,Callery Pear
197720074,2024,36.01221388,-78.93711167,Pyrus calleryana,Callery pear
198864019,2023,35.94049976,-79.10693909,Pyrus calleryana,Callery pear
198997707,2024,35.98155278,-78.90354167,Pyrus calleryana,Callery pear
198998078,2024,35.98156667,-78.90154444,Pyrus calleryana,Callery pear
199820339,2024,35.76857577,-78.67361471,Pyrus calleryana,Callery pear
200330593,2024,35.92221531,-78.95318786,Pyrus calleryana,Callery pear
200415163,2021,35.83810219,-81.32622906,Pyrus calleryana,Callery pear
200531197,2024,35.967315,-78.96806333,Pyrus calleryana,Callery pear
200693151,2024,35.79419444,-78.46976667,Pyrus calleryana,Callery pear
200756000,2024,35.69428979,-80.47857684,Pyrus calleryana,Callery pear
200808362,2024,35.96831333,-78.96798667,Pyrus calleryana,Callery pear
200819957,2024,35.86829117,-78.87878277,Pyrus calleryana,Callery pear
200820605,2024,35.84816634,-78.97468504,Pyrus calleryana,Callery pear
200951577,2024,35.9790912,-78.95126072,Pyrus calleryana,Callery pear
200952289,2024,35.978375,-78.86468333,Pyrus calleryana,Callery pear
201069637,2024,34.6415654,-79.01750936,Pyrus calleryana,Callery pear
201149750,2024,36.07437783,-79.494155,Pyrus calleryana,Callery pear
201165077,2024,35.83470727,-78.84856641,Pyrus calleryana,Callery pear
201181479,2024,35.94992557,-78.99676222,Pyrus calleryana,Callery pear
201215820,2024,35.01610341,-80.99852651,Pyrus calleryana,Callery pear
201301140,2024,35.76905833,-78.68648667,Pyrus calleryana,Callery pear
201306363,2024,35.363975,-80.622895,Pyrus calleryana,Callery pear
201371247,2024,35.77774667,-78.682305,Pyrus calleryana,Callery pear
201384428,2024,35.94525309,-77.8359302,Pyrus calleryana,Callery pear
201390095,2024,36.069787,-79.08814318,Pyrus calleryana,Callery pear
201408359,2024,35.59412691,-78.72672446,Pyrus calleryana,Callery pear
201418548,2024,35.2881881,-81.5187782,Pyrus calleryana,Callery pear
201419165,2024,35.95521167,-79.27697,Pyrus calleryana,Callery pear
201422964,2024,36.2370802,-79.979483,Pyrus calleryana,Callery pear
201432809,2024,35.934529,-79.056485,Pyrus calleryana,Callery pear
201501490,2024,35.75964278,-78.6263903,Pyrus calleryana,Callery pear
201502792,2024,35.57171167,-78.62085,Pyrus calleryana,Callery pear
201575370,2024,35.91468833,-79.07213617,Pyrus calleryana,Callery pear
201580219,2024,36.0862035,-80.223261,Pyrus calleryana,Callery pear
201592394,2024,35.96513,-79.04910283,Pyrus calleryana,Callery pear
201601867,2024,35.75167479,-78.68878093,Pyrus calleryana,Callery pear
201624693,2024,35.27045,-80.85351667,Pyrus calleryana,Callery pear
201630703,2024,36.0861725,-80.2232825,Pyrus calleryana,Callery pear
201673195,2024,35.81317139,-78.70772552,Pyrus calleryana,Callery pear
201682081,2024,36.06294717,-79.84143,Pyrus calleryana,Callery pear
201683995,2024,36.07318833,-80.28514,Pyrus calleryana,Callery pear
201702499,2024,35.7289968,-78.7838304,Pyrus calleryana,Callery pear
201722176,2024,35.955375,-79.276695,Pyrus calleryana,Callery pear
201792161,2024,35.31048333,-77.55612778,Pyrus calleryana,Callery pear
201808444,2024,35.5881421,-80.8269813,Pyrus calleryana,Callery pear
201813330,2024,35.18470333,-78.09005,Pyrus calleryana,Callery pear
201833060,2024,35.34104167,-83.21603333,Pyrus calleryana,Callery pear
201866162,2024,35.59800833,-82.55416167,Pyrus calleryana,Callery pear
201894749,2024,35.97059215,-78.96026242,Pyrus calleryana,Callery pear
201905379,2024,34.96219677,-78.92053183,Pyrus calleryana,Callery pear
201909906,2024,36.0614195,-79.43357167,Pyrus calleryana,Callery pear
201919694,2024,35.76123645,-78.77730182,Pyrus calleryana,Callery pear
201928467,2024,35.77999488,-78.82380398,Pyrus calleryana,Callery pear
201956372,2024,36.02164167,-78.95572833,Pyrus calleryana,Callery pear
201961931,2024,35.71994667,-81.32881167,Pyrus calleryana,Callery pear
201983895,2024,35.94088119,-78.63930121,Pyrus calleryana,Callery pear
201985510,2024,35.9335533,-78.45730898,Pyrus calleryana,Callery pear
202039340,2024,36.06965731,-79.80838436,Pyrus calleryana,Callery pear
202047262,2024,35.95437897,-77.94700795,Pyrus calleryana,Callery pear
202066871,2024,35.98474547,-80.0372025,Pyrus calleryana,Callery pear
202067989,2024,35.9132905,-79.0532224,Pyrus calleryana,Callery pear
202077128,2024,35.373255,-78.57531667,Pyrus calleryana,Callery pear
202093673,2024,35.77789819,-78.89930192,Pyrus calleryana,Callery pear
202106411,2024,35.24151169,-81.20637092,Pyrus calleryana,Callery pear
202181764,2024,35.96829474,-78.96802434,Pyrus calleryana,Callery pear
202184428,2024,36.1113445,-79.70741333,Pyrus calleryana,Callery pear
202187224,2024,35.263645,-77.646805,Pyrus calleryana,Callery pear
202194670,2024,35.81784667,-78.8478,Pyrus calleryana,Callery pear
202197633,2024,36.0662,-79.80291667,Pyrus calleryana,Callery pear
202211357,2024,35.91577833,-79.1158,Pyrus calleryana,Callery pear
202213724,2024,35.78058833,-78.644945,Pyrus calleryana,Callery pear
202215605,2024,36.06206834,-79.36265446,Pyrus calleryana,Callery pear
202218350,2024,36.3230759,-80.38452489,Pyrus calleryana,Callery pear
202219073,2024,36.0689296,-79.8101976,Pyrus calleryana,Callery pear
202220300,2024,35.59424903,-82.97049134,Pyrus calleryana,Callery pear
202282289,2023,35.6630244,-78.6795879,Pyrus calleryana,Callery pear
202299722,2024,35.49150833,-81.52273667,Pyrus calleryana,Callery pear
202302370,2024,35.43802629,-77.47034595,Pyrus calleryana,Callery pear
202339500,2024,35.4457114,-79.15173431,Pyrus calleryana,Callery pear
202343090,2024,35.28171749,-82.1393554,Pyrus calleryana,Callery pear
202343192,2024,35.28164059,-82.13914082,Pyrus calleryana,Callery pear
202361427,2024,35.80603,-78.69263333,Pyrus calleryana,Callery pear
202375478,2024,36.0701055,-79.80742833,Pyrus calleryana,Callery pear
202390435,2024,35.00125556,-80.76910333,Pyrus calleryana,Callery pear
202406798,2024,35.57776371,-78.62034285,Pyrus calleryana,Callery pear
202407686,2024,35.97026563,-78.9677056,Pyrus calleryana,Callery pear
202428597,2024,35.00851944,-83.35359722,Pyrus calleryana,Callery pear
202428915,2024,35.542125,-82.631195,Pyrus calleryana,Callery pear
202429105,2024,35.54201066,-82.63150403,Pyrus calleryana,Callery pear
202433764,2024,36.0839743,-78.33032757,Pyrus calleryana,Callery pear
202443416,2024,33.92030322,-78.01372122,Pyrus calleryana,Callery pear
202444792,2024,35.10390091,-77.04051209,Pyrus calleryana,Callery pear
202448599,2024,35.34031697,-82.43656456,Pyrus calleryana,Callery pear
202452622,2024,36.0027057,-81.17465727,Pyrus calleryana,Callery pear
202456420,2024,35.99905076,-79.91133003,Pyrus calleryana,Callery pear
202461495,2024,35.93657371,-78.46022993,Pyrus calleryana,Callery pear
202465795,2024,35.59547736,-82.9691271,Pyrus calleryana,Callery pear
202467401,2024,35.27099654,-80.68214033,Pyrus calleryana,Callery pear
202475526,2024,35.49287674,-80.88122066,Pyrus calleryana,Callery pear
202478679,2024,35.245895,-81.06891667,Pyrus calleryana,Callery pear
202484071,2024,35.55825174,-82.63745965,Pyrus calleryana,Callery pear
202531249,2024,36.28927791,-80.02252171,Pyrus calleryana,Callery pear
202543030,2024,35.93838547,-81.55523595,Pyrus calleryana,Callery pear
202544703,2024,35.97958636,-78.81289131,Pyrus calleryana,Callery pear
202569134,2024,35.55035333,-82.48452,Pyrus calleryana,Callery pear
202600706,2024,36.0697555,-79.80805833,Pyrus calleryana,Callery pear
202639925,2024,36.06415423,-78.33767156,Pyrus calleryana,Callery pear
202647742,2024,35.76613333,-78.67624667,Pyrus calleryana,Callery pear
202655263,2024,35.522294,-82.40007445,Pyrus calleryana,Callery pear
202659419,2024,35.2075227,-80.7688681,Pyrus calleryana,Callery pear
202674043,2024,35.34047796,-81.01697442,Pyrus calleryana,Callery pear
202680971,2024,36.00185904,-78.97958284,Pyrus calleryana,Callery pear
202683086,2024,35.0987623,-82.2088268,Pyrus calleryana,Callery pear
202801785,2024,35.39858187,-82.47638333,Pyrus calleryana,Callery pear
202811379,2024,35.31825333,-81.20162167,Pyrus calleryana,Callery pear
202839354,2024,35.33542483,-80.77260923,Pyrus calleryana,Callery pear
202860070,2024,36.087231,-80.24253888,Pyrus calleryana,Callery pear
202866234,2024,35.85341304,-79.02782455,Pyrus calleryana,Callery pear
202887876,2024,35.59100638,-82.56398752,Pyrus calleryana,Callery pear
202896858,2024,35.86961181,-79.08091007,Pyrus calleryana,Callery pear
202913145,2024,36.31311462,-80.13815749,Pyrus calleryana,Callery pear
202937842,2024,35.58814487,-82.58618921,Pyrus calleryana,Callery pear
202988047,2024,35.30920182,-82.15674462,Pyrus calleryana,Callery pear
202988328,2024,35.33438889,-82.14554444,Pyrus calleryana,Callery pear
203003311,2024,35.908345,-79.04998883,Pyrus calleryana,Callery pear
203007965,2024,35.68665942,-78.81764406,Pyrus calleryana,Callery pear
203019555,2024,35.05728883,-80.87336667,Pyrus calleryana,Callery pear
203024111,2024,36.27662974,-76.21139029,Pyrus calleryana,Callery pear
203035004,2024,36.32716352,-77.59042322,Pyrus calleryana,Callery pear
203043123,2024,35.91405833,-79.05101117,Pyrus calleryana,Callery pear
203105445,2024,35.3487322,-82.4715858,Pyrus calleryana,Callery pear
203131364,2024,35.78102929,-78.67418104,Pyrus calleryana,Callery pear
203131961,2024,35.91261672,-79.0521148,Pyrus calleryana,Callery pear
203175246,2024,36.06525993,-80.3082516,Pyrus calleryana,Callery pear
203236617,2024,35.62228285,-77.31687594,Pyrus calleryana,Callery pear
203261916,2024,35.78006765,-78.66524035,Pyrus calleryana,Callery pear
203291300,2024,35.47862779,-80.59822675,Pyrus calleryana,Callery pear
203313631,2024,35.77998611,-78.67764167,Pyrus calleryana,Callery pear
203368418,2024,35.96032,-78.93332,Pyrus calleryana,Callery pear
203380464,2024,36.20160949,-79.80833271,Pyrus calleryana,Callery pear
203385620,2024,35.78815833,-78.67034167,Pyrus calleryana,Callery pear
203400479,2024,36.11342217,-80.26538,Pyrus calleryana,Callery pear
203442665,2024,35.28434712,-83.91759438,Pyrus calleryana,Callery pear
203442807,2024,35.73261935,-78.44705724,Pyrus calleryana,Callery pear
203468572,2024,36.140774,-80.32569415,Pyrus calleryana,Callery pear
203480679,2024,34.80059598,-77.44352245,Pyrus calleryana,Callery pear
203483399,2024,35.65887489,-83.00914901,Pyrus calleryana,Callery pear
203534153,2024,36.41494333,-79.82954686,Pyrus calleryana,Callery pear
203560709,2024,35.20680609,-82.47106202,Pyrus calleryana,Callery pear
203560886,2024,35.60986771,-82.49765495,Pyrus calleryana,Callery pear
203561021,2024,35.551054,-82.642629,Pyrus calleryana,Callery pear
203584395,2024,34.85149667,-79.91929667,Pyrus calleryana,Callery pear
203608415,2024,36.31935051,-80.23653037,Pyrus calleryana,Callery pear
203648351,2024,35.9132,-79.055844,Pyrus calleryana,Callery pear
203676434,2024,35.75192167,-78.82559167,Pyrus calleryana,Callery pear
203745317,2024,36.02570417,-80.4684411,Pyrus calleryana,Callery pear
203767215,2024,35.938725,-79.996055,Pyrus calleryana,Callery pear
203770317,2024,35.66268833,-82.56206333,Pyrus calleryana,Callery pear
203846550,2024,35.91281333,-79.04713333,Pyrus calleryana,Callery pear
203852895,2024,35.91270833,-79.05110833,Pyrus calleryana,Callery pear
203874387,2024,36.03485739,-79.90780553,Pyrus calleryana,Callery pear
203894443,2024,35.91495,-79.05315283,Pyrus calleryana,Callery pear
203928944,2024,35.8540589,-78.83810663,Pyrus calleryana,Callery pear
203933897,2024,35.2741515,-77.587112,Pyrus calleryana,Callery pear
203965226,2024,36.00250555,-78.93136667,Pyrus calleryana,Callery pear
204052479,2024,36.34564179,-80.31324425,Pyrus calleryana,Callery pear
204056224,2024,36.35363833,-80.285895,Pyrus calleryana,Callery pear
204056632,2024,36.02379167,-81.48618333,Pyrus calleryana,Callery pear
204210258,2024,35.213195,-78.95956333,Pyrus calleryana,Callery pear
204302835,2024,36.2124939,-81.67554474,Pyrus calleryana,Callery pear
204364907,2024,35.73261935,-78.44705724,Pyrus calleryana,Callery pear
204396143,2024,34.1807064,-77.90535526,Pyrus calleryana,Callery pear
204417584,2024,36.15994108,-80.39338617,Pyrus calleryana,Callery pear
204421700,2024,35.85937119,-82.20972443,Pyrus calleryana,Callery pear
204439305,2024,35.48927693,-77.49943698,Pyrus calleryana,Callery pear
204558701,2024,36.18013118,-79.08162492,Pyrus calleryana,Callery pear
204563196,2024,36.32207833,-81.60491167,Pyrus calleryana,Callery pear
204589518,2024,36.21428356,-81.65995203,Pyrus calleryana,Callery pear
204830807,2024,35.5334597,-78.6251753,Pyrus calleryana,Callery pear
204941895,2024,36.21240234,-81.67564392,Pyrus calleryana,Callery pear
204965921,2024,35.95832488,-78.93488484,Pyrus calleryana,Callery pear
205157588,2024,35.91061401,-82.23656464,Pyrus calleryana,Callery pear
205207542,2024,35.74837235,-81.31933522,Pyrus calleryana,Callery pear
205233852,2024,35.24428611,-82.72233056,Pyrus calleryana,Callery pear
205234567,2024,35.525938,-82.927916,Pyrus calleryana,Callery pear
205272254,2024,35.98762833,-78.925255,Pyrus calleryana,Callery pear
205317841,2024,36.17084999,-81.86821117,Pyrus calleryana,Callery pear
205439419,2024,36.10513333,-81.13538333,Pyrus calleryana,Callery pear
205558755,2024,35.84835397,-81.96428921,Pyrus calleryana,Callery pear
205711289,2024,35.79357778,-78.79154167,Pyrus calleryana,Callery pear
206104622,2024,36.08467122,-81.92913167,Pyrus calleryana,Callery pear
206126963,2024,35.49872844,-80.84508159,Pyrus calleryana,Callery pear
206251223,2024,35.85263814,-78.8405956,Pyrus calleryana,Callery pear
206251331,2024,35.85264107,-78.84063898,Pyrus calleryana,Callery pear
206290166,2024,35.91014738,-78.93084837,Pyrus calleryana,Callery pear
206979100,2024,35.71963136,-81.19126786,Pyrus calleryana,Callery pear
206989532,2022,35.23475,-81.10259444,Pyrus calleryana,Callery pear
207007858,2024,35.59187976,-77.30888631,Pyrus calleryana,Callery pear
207007878,2024,34.23041686,-77.8982234,Pyrus calleryana,Callery pear
207088730,2024,35.31070333,-83.18167167,Pyrus calleryana,Callery pear
207191242,2024,35.86328125,-82.17457581,Pyrus calleryana,Callery pear
207216037,2024,35.3700678,-82.4614094,Pyrus calleryana,Callery pear
207217401,2024,35.12076535,-84.10131412,Pyrus calleryana,Callery pear
207281581,2024,35.55947541,-80.86092104,Pyrus calleryana,Callery pear
207320417,2024,36.07345283,-79.518945,Pyrus calleryana,Callery pear
207774042,2024,35.75958252,-78.65975189,Pyrus calleryana,Callery pear
208184565,2024,35.84579533,-82.55967926,Pyrus calleryana,Callery pear
208267518,2024,34.93106461,-80.73889923,Pyrus calleryana,Callery pear
208346018,2024,35.7699642,-78.592177,Pyrus calleryana,Callery pear
208775358,2024,35.77429722,-77.92186111,Pyrus calleryana,Callery pear
209085931,2024,35.8303833,-78.61594391,Pyrus calleryana,Callery pear
209337788,2024,35.67913599,-78.62675465,Pyrus calleryana,Callery pear
209672071,2024,35.870395,-78.73020333,Pyrus calleryana,Callery pear
209710979,2024,35.36735621,-83.25106245,Pyrus calleryana,Callery pear
209802397,2024,35.32797592,-83.19241866,Pyrus calleryana,Callery pear
209868711,2024,35.5666626,-78.54782126,Pyrus calleryana,Callery pear
209972233,2024,35.66211167,-78.59884667,Pyrus calleryana,Callery pear
210142553,2024,35.2211976,-80.70731923,Pyrus calleryana,Callery pear
210251774,2024,35.67666167,-78.627105,Pyrus calleryana,Callery pear
210405576,2024,35.32329798,-78.30210703,Pyrus calleryana,Callery pear
210419359,2024,35.861705,-78.69535833,Pyrus calleryana,Callery pear
210431146,2024,35.24608289,-78.95272129,Pyrus calleryana,Callery pear
210464332,2024,35.802623,-81.422355,Pyrus calleryana,Callery pear
210512309,2024,35.77628477,-79.14709716,Pyrus calleryana,Callery pear
210574347,2024,35.8310124,-78.3899091,Pyrus calleryana,Callery pear
210840978,2024,35.6294273,-78.705937,Pyrus calleryana,Callery pear
211202954,2024,35.72500572,-79.18959553,Pyrus calleryana,Callery pear
211209127,2024,35.77629076,-78.52934409,Pyrus calleryana,Callery pear
211853260,2024,35.80846167,-78.70324667,Pyrus calleryana,Callery pear
211860151,2024,35.80879167,-78.702675,Pyrus calleryana,Callery pear
211958846,2024,35.7116495,-79.20147439,Pyrus calleryana,Callery pear
212129216,2024,35.7828983,-78.3831818,Pyrus calleryana,Callery pear
212167960,2024,35.72085745,-81.20961992,Pyrus calleryana,Callery pear
212312235,2024,35.73891335,-78.76666892,Pyrus calleryana,Callery pear
212316539,2024,35.7092532,-79.80998211,Pyrus calleryana,Callery pear
212463670,2024,35.25142371,-77.93539203,Pyrus calleryana,Callery pear
212828021,2024,35.20674019,-82.55503138,Pyrus calleryana,Callery pear
212953670,2024,35.679105,-78.628662,Pyrus calleryana,Callery pear
213057799,2024,35.88690384,-78.89912208,Pyrus calleryana,Callery pear
213217380,2024,35.3678867,-81.11830283,Pyrus calleryana,Callery pear
213257613,2024,35.64062626,-82.20576744,Pyrus calleryana,Callery pear
213278603,2022,35.01422534,-80.69559143,Pyrus calleryana,Callery pear
213310367,2024,35.84696624,-78.58624141,Pyrus calleryana,Callery pear
213582397,2024,35.79064167,-78.688675,Pyrus calleryana,Callery pear
213746278,2024,36.02708206,-80.01890711,Pyrus calleryana,Callery pear
214281435,2024,35.94580274,-79.07067688,Pyrus calleryana,Callery pear
214298337,2024,35.45708333,-78.79451111,Pyrus calleryana,Callery pear
214300133,2024,35.49934385,-82.87845462,Pyrus calleryana,Callery pear
214684791,2024,35.89653001,-80.89404222,Pyrus calleryana,Callery pear
214810985,2024,35.65279847,-82.74509174,Pyrus calleryana,Callery pear
214833001,2024,35.44947906,-82.87889693,Pyrus calleryana,Callery pear
215553399,2024,35.07783695,-77.0723755,Pyrus calleryana,Callery pear
215919483,2022,35.57931521,-78.56293471,Pyrus calleryana,Callery pear
216395643,2024,36.5183631,-81.0672379,Pyrus calleryana,Callery pear
216637173,2024,35.59965833,-82.31884667,Pyrus calleryana,Callery pear
217089649,2024,36.02390639,-78.93098541,Pyrus calleryana,Callery pear
217531604,2024,35.80665023,-78.7135435,Pyrus calleryana,Callery pear
217745733,2024,35.39983051,-83.16004124,Pyrus calleryana,Callery pear
217936734,2024,35.00532868,-83.73728597,Pyrus calleryana,Callery pear
218005158,2024,35.23852539,-81.14833069,Pyrus calleryana,Callery pear
218006077,2024,36.08085775,-79.46599344,Pyrus calleryana,Callery pear
218759952,2024,35.79071061,-78.68863644,Pyrus calleryana,Callery pear
219146788,2024,35.7565117,-78.73513536,Pyrus calleryana,Callery pear
219155994,2024,36.21528594,-81.68539012,Pyrus calleryana,Callery pear
219389296,2024,35.6034892,-80.800523,Pyrus calleryana,Callery pear
220011354,2024,35.98443605,-78.90904562,Pyrus calleryana,Callery pear
220341197,2024,36.216325,-81.65439167,Pyrus calleryana,Callery pear
220507339,2024,35.295975,-81.63631333,Pyrus calleryana,Callery pear
220697247,2024,36.02829211,-76.17775846,Pyrus calleryana,Callery pear
221124547,2024,35.99178333,-78.88911333,Pyrus calleryana,Callery pear
221186040,2024,35.26150313,-80.95588217,Pyrus calleryana,Callery pear
222094947,2024,35.61038667,-82.831095,Pyrus calleryana,Callery pear
222543539,2024,35.70358667,-81.28414167,Pyrus calleryana,Callery pear
222980711,2024,35.56704322,-82.69950349,Pyrus calleryana,Callery pear
223604479,2024,34.72819268,-76.75773015,Pyrus calleryana,Callery pear
