id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
10324479,2018-03-15,research,35.63333,-82.55598,Kalmia latifolia,mountain laurel
10431048,2018-03-03,research,35.49599,-82.60815,Kalmia latifolia,mountain laurel
10453631,2018-03-25,needs_id,35.7573385723,-82.2162996287,Kalmia latifolia,mountain laurel
10558814,2018-03-31,research,35.309536946,-80.0242930279,Kalmia latifolia,mountain laurel
10569158,2018-04-02,research,35.656415429,-81.4131419455,Kalmia latifolia,mountain laurel
10641048,2018-04-03,research,35.2373625386,-82.7845134336,Kalmia latifolia,mountain laurel
10705122,2018-04-08,research,35.7795881667,-78.6950605643,Kalmia latifolia,mountain laurel
10753018,2018-04-07,research,35.2508734127,-82.4475968498,Kalmia latifolia,mountain laurel
10753216,2018-04-07,research,35.7529784366,-82.4472285979,Kalmia latifolia,mountain laurel
11238011,2018-04-20,research,35.7354166667,-79.1109555,Kalmia latifolia,mountain laurel
11319916,2018-04-22,research,36.0671354318,-78.9573640098,Kalmia latifolia,mountain laurel
11342766,2018-04-22,research,35.4397850037,-83.9240264893,Kalmia latifolia,mountain laurel
11351606,2017-04-14,research,35.8400633333,-78.761935,Kalmia latifolia,mountain laurel
11629273,2018-04-28,research,36.0705935536,-78.8541308139,Kalmia latifolia,mountain laurel
11726010,2018-04-28,research,36.0713797369,-78.8570788964,Kalmia latifolia,mountain laurel
11808064,2018-04-29,research,36.06296975,-78.97126532,Kalmia latifolia,mountain laurel
11846535,2018-04-28,research,36.0628738403,-79.1229171753,Kalmia latifolia,mountain laurel
11897247,2018-04-30,research,36.06598863,-79.11905393,Kalmia latifolia,mountain laurel
12071255,2018-04-29,research,35.5654302,-78.806761,Kalmia latifolia,mountain laurel
12071256,2018-04-29,research,35.5654302,-78.806761,Kalmia latifolia,mountain laurel
12099026,2018-05-03,research,35.731905,-79.1080861667,Kalmia latifolia,mountain laurel
12192311,2018-05-06,research,35.84558458,-78.69385172,Kalmia latifolia,mountain laurel
12192319,2018-05-06,research,35.84554297,-78.69379399,Kalmia latifolia,mountain laurel
12202106,2018-05-06,research,35.850873703,-78.7589775869,Kalmia latifolia,mountain laurel
12242589,2018-05-05,research,35.4668693542,-78.9122848511,Kalmia latifolia,mountain laurel
12265383,2018-05-08,research,35.6389110815,-82.2892275174,Kalmia latifolia,mountain laurel
12329965,2018-05-10,research,35.8901435,-81.90581125,Kalmia latifolia,mountain laurel
12379404,2018-05-12,research,35.4657082726,-78.9029710741,Kalmia latifolia,mountain laurel
12389003,2018-05-12,research,36.0677555,-78.95323,Kalmia latifolia,mountain laurel
12403906,2018-05-12,research,35.6218805556,-79.1884527778,Kalmia latifolia,mountain laurel
12412062,2018-05-13,research,35.9449783333,-79.3192133333,Kalmia latifolia,mountain laurel
12414733,2018-05-13,research,35.9336133333,-78.5678033333,Kalmia latifolia,mountain laurel
12424904,2018-05-13,research,35.9238029598,-79.2700478901,Kalmia latifolia,mountain laurel
12476937,2018-05-14,research,35.0163472167,-83.1263583333,Kalmia latifolia,mountain laurel
12483635,2018-05-12,research,35.432735,-82.250285,Kalmia latifolia,mountain laurel
12495347,2018-05-14,research,35.4135133333,-82.189705,Kalmia latifolia,mountain laurel
12533103,2018-05-15,research,35.4915383333,-82.61193,Kalmia latifolia,mountain laurel
12572445,2018-05-06,research,36.2682204937,-77.8780393493,Kalmia latifolia,mountain laurel
12577019,2018-05-18,research,35.4199133333,-82.1114416667,Kalmia latifolia,mountain laurel
12603683,2018-05-19,research,35.1243646178,-78.8704888025,Kalmia latifolia,mountain laurel
12610281,2018-05-10,research,36.3486116667,-80.4737116667,Kalmia latifolia,mountain laurel
12649480,2018-05-20,research,36.3391633333,-81.373925,Kalmia latifolia,mountain laurel
12661877,2018-05-20,research,36.0741801166,-79.0076310374,Kalmia latifolia,mountain laurel
12663086,2018-05-20,research,35.47197265,-83.42820796,Kalmia latifolia,mountain laurel
12697215,2018-05-19,research,35.6164638889,-79.1562138889,Kalmia latifolia,mountain laurel
12699229,2014-06-20,research,35.5676831875,-83.6896184279,Kalmia latifolia,mountain laurel
12712660,2018-05-20,research,35.791639696,-82.2491317114,Kalmia latifolia,mountain laurel
12713050,2018-05-19,research,35.6773262948,-82.4306397175,Kalmia latifolia,mountain laurel
12721419,2018-05-20,research,36.1756055556,-79.7949666667,Kalmia latifolia,mountain laurel
12723319,2018-05-22,research,35.2645114577,-82.4547619746,Kalmia latifolia,mountain laurel
12746315,2018-05-23,research,35.5057133333,-83.3002866667,Kalmia latifolia,mountain laurel
12748259,2018-05-20,research,35.0962416667,-83.8569633333,Kalmia latifolia,mountain laurel
12757414,2018-05-23,research,35.467590332,-82.6288833618,Kalmia latifolia,mountain laurel
12757432,2018-05-23,research,35.4669113159,-82.6292037964,Kalmia latifolia,mountain laurel
12769983,2018-05-24,research,36.3828106877,-80.7213455067,Kalmia latifolia,mountain laurel
12788145,2018-05-24,research,35.6178283691,-82.3294448853,Kalmia latifolia,mountain laurel
12809938,2018-05-21,research,35.2940166667,-82.7775416667,Kalmia latifolia,mountain laurel
12836314,2018-05-26,research,35.1344083333,-82.9757833333,Kalmia latifolia,mountain laurel
12840791,2018-05-26,research,35.4945133534,-82.9335896765,Kalmia latifolia,mountain laurel
12863931,2018-05-17,research,35.505036,-82.507484,Kalmia latifolia,mountain laurel
12876946,2018-05-27,research,35.9491833333,-81.9252466667,Kalmia latifolia,mountain laurel
12890452,2018-05-28,research,36.2085283333,-81.7308366667,Kalmia latifolia,mountain laurel
12891153,2018-05-26,research,35.9567975253,-81.9277401735,Kalmia latifolia,mountain laurel
12954203,2018-05-26,research,35.35081,-82.77891,Kalmia latifolia,mountain laurel
12976110,2018-05-20,research,35.49708,-82.606605,Kalmia latifolia,mountain laurel
12995835,2018-05-26,research,36.5337519618,-81.2094638124,Kalmia latifolia,mountain laurel
13013250,2018-05-26,research,35.6338500514,-82.5283835138,Kalmia latifolia,mountain laurel
13042121,2018-06-02,research,35.1879548421,-83.45260215,Kalmia latifolia,mountain laurel
13044294,2018-06-02,research,36.41558,-81.38823,Kalmia latifolia,mountain laurel
13059568,2018-06-02,research,35.9547583333,-81.9279116667,Kalmia latifolia,mountain laurel
13124154,2018-05-19,research,35.7495916667,-83.1149305,Kalmia latifolia,mountain laurel
13160221,2018-05-22,research,35.6680638889,-82.4422361111,Kalmia latifolia,mountain laurel
13191764,2017-04-29,research,35.2627916667,-81.13165,Kalmia latifolia,mountain laurel
13196948,2018-05-26,research,35.3517074585,-82.7709274292,Kalmia latifolia,mountain laurel
13199848,2018-06-06,research,35.4124022602,-82.7529820428,Kalmia latifolia,mountain laurel
13199861,2018-06-06,research,35.4123783333,-82.7530966667,Kalmia latifolia,mountain laurel
13207900,2018-06-03,research,35.750530131,-82.5308889061,Kalmia latifolia,mountain laurel
13225525,2012-05-28,research,35.1910523061,-83.5999496887,Kalmia latifolia,mountain laurel
13225532,2012-05-28,research,35.1910523061,-83.5999496887,Kalmia latifolia,mountain laurel
13233753,2018-06-07,research,36.0964445,-80.21112,Kalmia latifolia,mountain laurel
13244833,2018-06-08,research,35.6169174265,-83.38100429,Kalmia latifolia,mountain laurel
13244857,2018-06-08,research,35.6164807893,-83.3808706061,Kalmia latifolia,mountain laurel
13244958,2018-06-08,research,35.6063881771,-83.3676083064,Kalmia latifolia,mountain laurel
13245147,2018-06-08,research,35.5932162878,-83.3638714582,Kalmia latifolia,mountain laurel
13245293,2018-06-08,research,35.5898024403,-83.3626779967,Kalmia latifolia,mountain laurel
13259298,2018-06-09,research,35.651204316,-82.3026951403,Kalmia latifolia,mountain laurel
13265088,2018-06-09,research,35.6517505227,-82.3039225862,Kalmia latifolia,mountain laurel
13271821,2018-05-29,research,35.3629294624,-82.4778485298,Kalmia latifolia,mountain laurel
13357978,2018-06-07,research,35.840845,-78.7620466667,Kalmia latifolia,mountain laurel
13361498,2018-05-08,research,36.0695571899,-78.919921875,Kalmia latifolia,mountain laurel
13371836,2018-06-12,research,35.5861752481,-82.3118258827,Kalmia latifolia,mountain laurel
13373551,2017-05-18,research,36.39568,-80.2564916667,Kalmia latifolia,mountain laurel
